field,crop_name_en,variety_name_en,season,yield_bu_ac,yield_target,totalN_per_ac,totalP_per_ac,totalK_per_ac,state,county,acres,lat,long
101211,"Wheat, Hard Winter",TAM 114,2021,150.4,154.3,100.97,74.73,36.08,Colorado,Yuma,239.3,39.544463,-103.000227
101212,Corn,Corn Pioneer 86P20,2021,181.4,176.3,170.8,49.45,24.19,Colorado,Yuma,168.9,40.280719,-103.262447
101213,Sorghum,Sorghum Hybrid B,2021,145.0,145.4,168.3,40.6,49.5,Colorado,Yuma,186.5,40.909169,-102.300999
101214,Sorghum,Sorghum Hybrid B,2021,151.3,153.0,162.8,19.97,41.49,Colorado,Yuma,198.3,39.37888,-103.661088
101215,Corn,Corn DKC63-58,2021,192.9,192.9,219.06,28.04,28.16,Colorado,Yuma,76.5,40.668081,-102.119641
101216,"Wheat, Hard Winter",TAM 114,2021,154.8,153.1,201.29,55.98,36.02,Colorado,Yuma,126.0,40.264789,-103.106187
101217,Corn,Corn DKC63-58,2021,158.4,164.7,123.05,39.0,34.85,Colorado,Yuma,252.5,39.619274,-101.865945
101218,Corn,Corn DKC63-58,2021,124.6,123.5,64.47,15.03,45.84,Colorado,Yuma,254.5,40.444385,-103.107954
101219,Corn,Corn Pioneer 86P20,2021,186.8,187.8,210.1,55.34,6.21,Colorado,Yuma,156.6,40.004175,-102.486572
101220,Sorghum,Sorghum Hybrid A,2021,141.7,148.5,102.63,40.14,11.26,Colorado,Yuma,210.4,39.934037,-102.357665
101221,Corn,Corn DKC63-58,2021,166.2,160.9,164.8,28.4,48.48,Colorado,Yuma,192.7,39.777682,-101.758515
101222,"Wheat, Hard Winter",WB-Grainfield,2021,156.4,163.1,131.98,40.04,45.67,Colorado,Yuma,269.3,39.67955,-103.060622
101223,Corn,Corn Pioneer 86P20,2021,131.6,126.8,93.21,33.03,24.83,Colorado,Yuma,79.2,39.486988,-102.449195
101224,Sorghum,Sorghum Hybrid B,2021,142.2,143.4,150.32,48.0,42.52,Colorado,Yuma,220.8,39.81905,-103.414665
101225,"Wheat, Hard Winter",TAM 114,2021,146.3,155.2,118.05,45.11,49.31,Colorado,Yuma,247.9,41.001595,-103.743509
101226,Corn,Corn DKC63-58,2021,166.2,167.8,190.52,33.29,38.32,Colorado,Yuma,254.3,39.553499,-102.23708
101227,Sorghum,Sorghum Hybrid A,2021,150.1,151.0,97.4,27.12,28.31,Colorado,Yuma,32.1,40.607767,-103.799859
101228,Sorghum,Sorghum Hybrid B,2021,120.5,113.9,102.97,22.43,41.95,Colorado,Yuma,125.5,40.452767,-102.327166
101229,Corn,Corn Pioneer 86P20,2021,153.0,148.2,144.81,27.35,62.85,Colorado,Yuma,104.8,40.773502,-101.609313
101230,Corn,Corn Pioneer 86P20,2021,177.2,174.4,164.07,57.26,53.84,Colorado,Yuma,59.7,40.25055,-102.999782
101231,Corn,Corn DKC63-58,2021,177.5,184.5,144.03,36.86,32.93,Colorado,Yuma,87.6,40.273692,-102.127576
101232,Sorghum,Sorghum Hybrid B,2021,125.2,124.5,36.84,35.18,36.07,Colorado,Yuma,120.1,41.031625,-102.721575
101233,"Wheat, Hard Winter",WB-Grainfield,2021,161.8,158.0,193.09,50.3,32.07,Colorado,Yuma,41.2,39.296679,-102.234733
101234,"Wheat, Hard Winter",TAM 114,2021,166.5,173.5,137.61,64.07,51.22,Colorado,Yuma,243.2,39.784744,-102.82837
101235,"Wheat, Hard Winter",WB-Grainfield,2021,156.5,158.2,200.4,39.5,19.12,Colorado,Yuma,228.9,40.176158,-103.024642
101236,Sorghum,Sorghum Hybrid A,2021,123.9,121.2,88.47,39.78,15.94,Colorado,Yuma,73.9,39.700954,-101.942101
101237,Sorghum,Sorghum Hybrid B,2021,166.4,163.5,203.45,34.31,35.39,Colorado,Yuma,193.5,40.118923,-101.676663
101238,Sorghum,Sorghum Hybrid A,2021,142.8,144.4,156.68,64.58,3.98,Colorado,Yuma,96.5,39.234162,-103.653311
101239,Sorghum,Sorghum Hybrid B,2021,174.5,175.3,252.55,49.38,29.97,Colorado,Yuma,251.1,40.002947,-103.721593
101240,Sorghum,Sorghum Hybrid A,2021,126.5,120.3,80.6,42.01,44.25,Colorado,Yuma,273.5,40.916706,-101.857438
101241,Corn,Corn DKC63-58,2021,170.1,174.1,130.57,53.13,21.86,Colorado,Yuma,265.8,40.989637,-102.352959
101242,Corn,Corn DKC63-58,2021,160.5,165.8,160.94,60.59,48.92,Colorado,Yuma,68.7,40.769506,-101.86383
101243,Sorghum,Sorghum Hybrid A,2021,105.5,113.6,65.42,65.62,50.07,Colorado,Yuma,140.4,39.254497,-103.332501
101244,"Wheat, Hard Winter",TAM 114,2021,169.8,163.1,189.93,36.19,44.62,Colorado,Yuma,181.0,40.645745,-102.696927
101245,"Wheat, Hard Winter",WB-Grainfield,2021,138.7,131.1,154.26,52.31,33.12,Colorado,Yuma,233.8,39.582244,-103.691132
101246,"Wheat, Hard Winter",TAM 114,2021,184.8,181.5,200.62,72.93,35.48,Colorado,Yuma,270.5,39.331767,-101.616684
101247,Corn,Corn Pioneer 86P20,2021,164.5,173.2,143.93,46.59,59.37,Colorado,Yuma,127.1,40.036479,-101.715323
101248,Corn,Corn Pioneer 86P20,2021,157.4,155.9,136.57,55.84,60.27,Colorado,Yuma,204.5,40.249692,-102.43166
101249,Corn,Corn DKC63-58,2021,139.8,140.5,24.6,33.13,0,Colorado,Yuma,59.4,40.96737,-101.808971
101250,Sorghum,Sorghum Hybrid B,2021,154.7,150.8,132.86,62.92,36.62,Colorado,Yuma,30.1,41.009852,-102.92761
101251,Corn,Corn DKC63-58,2021,162.0,167.8,142.84,54.29,21.43,Colorado,Yuma,161.3,40.015856,-103.773043
101252,Sorghum,Sorghum Hybrid A,2021,151.7,146.6,168.61,18.56,32.45,Colorado,Yuma,203.1,40.386911,-103.384515
101253,"Wheat, Hard Winter",TAM 114,2021,116.7,123.4,107.68,69.82,48.27,Colorado,Yuma,69.2,40.033636,-102.123826
101254,Corn,Corn DKC63-58,2021,129.3,124.3,58.69,35.31,38.29,Colorado,Yuma,110.0,40.320233,-101.965812
101255,Sorghum,Sorghum Hybrid A,2021,146.8,145.1,200.29,67.46,63.18,Colorado,Yuma,217.9,40.083436,-103.714269
101256,Corn,Corn Pioneer 86P20,2021,169.2,166.0,178.5,26.31,45.19,Colorado,Yuma,28.0,39.675056,-102.473788
101257,Corn,Corn Pioneer 86P20,2021,144.6,137.9,115.98,40.76,28.24,Colorado,Yuma,239.7,39.947229,-102.487571
101258,Sorghum,Sorghum Hybrid A,2021,133.2,125.9,138.28,38.18,59.09,Colorado,Yuma,221.7,39.743259,-102.803565
101259,"Wheat, Hard Winter",TAM 114,2021,121.6,128.3,58.15,30.3,48.1,Colorado,Yuma,153.6,39.243635,-101.692522
101260,Corn,Corn Pioneer 86P20,2021,129.5,133.5,59.08,58.18,30.36,Colorado,Yuma,136.0,40.055249,-103.116271
101261,"Wheat, Hard Winter",TAM 114,2021,135.8,131.6,139.61,34.2,20.21,Colorado,Yuma,129.0,40.210706,-102.131634
101262,Sorghum,Sorghum Hybrid B,2021,144.5,149.9,208.72,33.02,52.11,Colorado,Yuma,67.1,39.903814,-102.242156
101263,Corn,Corn DKC63-58,2021,139.4,142.4,41.35,49.68,23.46,Colorado,Yuma,158.5,39.252673,-102.611139
101264,"Wheat, Hard Winter",WB-Grainfield,2021,153.1,153.4,199.85,53.06,54.79,Colorado,Yuma,66.9,39.388574,-102.367213
101265,Corn,Corn DKC63-58,2021,166.5,164.5,147.72,24.24,22.29,Colorado,Yuma,124.5,40.839599,-103.515249
101266,"Wheat, Hard Winter",TAM 114,2021,134.0,131.6,91.66,43.36,32.47,Colorado,Yuma,164.7,40.098584,-102.267828
101267,Sorghum,Sorghum Hybrid A,2021,155.4,158.0,232.65,55.85,55.34,Colorado,Yuma,104.1,39.458687,-103.525363
101268,Sorghum,Sorghum Hybrid A,2021,186.9,181.4,205.77,44.76,42.56,Colorado,Yuma,100.2,39.273927,-103.15721
101269,Sorghum,Sorghum Hybrid B,2021,122.6,118.7,141.47,36.72,29.88,Colorado,Yuma,242.6,40.854032,-103.015326
101270,"Wheat, Hard Winter",WB-Grainfield,2021,162.9,162.1,176.95,65.47,45.3,Colorado,Yuma,169.9,41.031955,-101.870657
101271,Sorghum,Sorghum Hybrid A,2021,142.5,137.4,163.74,48.92,51.28,Colorado,Yuma,122.4,39.552879,-102.979363
101272,Sorghum,Sorghum Hybrid A,2021,130.1,133.7,135.96,60.66,23.15,Colorado,Yuma,116.9,39.628287,-103.249171
101273,Corn,Corn Pioneer 86P20,2021,141.7,148.8,146.75,43.07,24.39,Colorado,Yuma,54.8,40.202494,-103.59654
101274,"Wheat, Hard Winter",TAM 114,2021,177.6,173.3,165.53,31.49,56.02,Colorado,Yuma,37.4,39.852097,-102.847642
101275,Corn,Corn Pioneer 86P20,2021,124.3,130.9,105.29,29.48,19.81,Colorado,Yuma,200.1,39.906363,-102.240995
101276,"Wheat, Hard Winter",TAM 114,2021,149.8,155.6,114.48,19.19,26.17,Colorado,Yuma,174.3,40.239138,-103.603246
101277,Sorghum,Sorghum Hybrid B,2021,128.9,121.6,63.8,49.98,58.37,Colorado,Yuma,91.9,40.222069,-101.848367
101278,Sorghum,Sorghum Hybrid A,2021,153.1,159.6,191.12,26.76,38.87,Colorado,Yuma,105.2,39.524453,-102.29711
101279,Corn,Corn Pioneer 86P20,2021,155.1,154.2,137.68,53.7,23.89,Colorado,Yuma,93.8,40.627884,-102.94107
101280,Sorghum,Sorghum Hybrid A,2021,148.3,150.0,123.69,29.61,33.4,Colorado,Yuma,225.0,40.256115,-103.136917
101281,"Wheat, Hard Winter",TAM 114,2021,137.1,136.5,97.97,37.61,51.91,Colorado,Yuma,29.7,39.470325,-103.553629
101282,"Wheat, Hard Winter",WB-Grainfield,2021,142.0,139.4,148.14,50.27,42.04,Colorado,Yuma,166.7,40.160646,-101.721891
101283,"Wheat, Hard Winter",TAM 114,2021,149.0,143.0,109.98,24.59,16.38,Colorado,Yuma,173.0,39.760694,-103.202984
101284,Corn,Corn Pioneer 86P20,2021,175.7,173.6,201.23,37.51,60.52,Colorado,Yuma,41.7,40.087607,-101.788049
101285,Corn,Corn DKC63-58,2021,160.7,160.7,105.07,54.27,26.87,Colorado,Yuma,143.8,40.008872,-102.584685
101286,"Wheat, Hard Winter",WB-Grainfield,2021,153.5,151.5,184.72,54.67,24.82,Colorado,Yuma,69.5,39.264073,-103.524651
101287,Sorghum,Sorghum Hybrid B,2021,147.1,148.7,103.05,26.81,42.74,Colorado,Yuma,120.1,39.419961,-102.315678
101288,Corn,Corn Pioneer 86P20,2021,159.3,155.0,158.84,41.47,46.54,Colorado,Yuma,72.3,39.937705,-101.649396
101289,Sorghum,Sorghum Hybrid B,2021,115.8,111.0,83.72,42.5,63.04,Colorado,Yuma,66.9,40.476315,-102.886029
101290,Corn,Corn DKC63-58,2021,139.0,133.7,24.8,10.22,25.43,Colorado,Yuma,98.9,40.799454,-102.767086
101291,Corn,Corn Pioneer 86P20,2021,159.5,160.4,168.99,68.38,23.28,Colorado,Yuma,123.6,39.807916,-102.427484
101292,"Wheat, Hard Winter",TAM 114,2021,143.8,141.7,126.9,67.86,24.95,Colorado,Yuma,45.6,40.255847,-103.723191
101293,Corn,Corn Pioneer 86P20,2021,164.1,160.4,167.33,41.57,55.32,Colorado,Yuma,215.0,40.290961,-101.679338
101294,"Wheat, Hard Winter",TAM 114,2021,117.9,116.3,39.68,26.17,37.98,Colorado,Yuma,90.2,39.541314,-102.10725
101295,Corn,Corn DKC63-58,2021,155.0,153.5,156.03,41.3,33.81,Colorado,Yuma,84.3,40.896818,-102.294008
101296,"Wheat, Hard Winter",TAM 114,2021,135.5,132.2,136.12,52.44,37.16,Colorado,Yuma,155.1,40.41762,-102.469468
101297,Corn,Corn DKC63-58,2021,155.5,163.0,150.89,50.03,30.24,Colorado,Yuma,202.8,40.485011,-103.73931
101298,Sorghum,Sorghum Hybrid A,2021,140.2,133.5,52.44,68.04,22.26,Colorado,Yuma,60.4,40.751464,-103.569914
101299,Sorghum,Sorghum Hybrid B,2021,132.7,134.6,95.01,56.7,27.52,Colorado,Yuma,171.2,39.867266,-102.840914
101300,Corn,Corn DKC63-58,2021,153.8,153.7,91.26,49.85,34.21,Colorado,Yuma,144.8,40.421049,-101.709973
101301,Sorghum,Sorghum Hybrid A,2021,128.3,123.0,79.84,52.15,24.77,Colorado,Yuma,275.9,40.899591,-103.078116
101302,"Wheat, Hard Winter",TAM 114,2021,141.7,144.4,91.24,43.95,29.68,Colorado,Yuma,221.3,40.830321,-102.527361
101303,Corn,Corn DKC63-58,2021,144.0,137.3,117.48,46.43,56.64,Colorado,Yuma,267.9,40.589001,-101.849644
101304,Corn,Corn DKC63-58,2021,169.6,166.2,94.33,44.37,31.41,Colorado,Yuma,105.4,39.591319,-102.257224
101305,Corn,Corn DKC63-58,2021,167.0,167.8,95.29,27.43,50.59,Colorado,Yuma,115.5,40.553624,-102.015706
101306,"Wheat, Hard Winter",TAM 114,2021,156.2,160.4,148.94,15.99,48.43,Colorado,Yuma,154.6,40.048393,-102.881448
101307,Sorghum,Sorghum Hybrid B,2021,168.0,163.5,171.51,50.87,49.38,Colorado,Yuma,240.0,40.299516,-102.770672
101308,"Wheat, Hard Winter",TAM 114,2021,161.3,164.5,134.76,50.46,42.38,Colorado,Yuma,83.9,39.766899,-101.636418
101309,"Wheat, Hard Winter",WB-Grainfield,2021,150.1,150.5,169.18,60.06,29.79,Colorado,Yuma,278.1,39.272623,-102.463579
101310,"Wheat, Hard Winter",WB-Grainfield,2021,150.8,154.6,111.74,29.89,12.14,Colorado,Yuma,160.6,40.210165,-101.783956
101311,Sorghum,Sorghum Hybrid A,2021,147.9,153.6,104.03,68.5,36.84,Colorado,Yuma,174.1,41.003535,-102.312569
101312,Corn,Corn DKC63-58,2021,173.8,178.4,219.39,47.66,23.8,Colorado,Yuma,118.8,39.549786,-103.393256
101313,Sorghum,Sorghum Hybrid A,2021,128.1,136.1,113.74,71.2,18.67,Colorado,Yuma,278.5,40.353145,-103.053792
101314,Corn,Corn Pioneer 86P20,2021,168.8,168.8,181.8,24.63,14.49,Colorado,Yuma,86.3,39.91733,-102.551067
101315,Corn,Corn DKC63-58,2021,117.7,114.4,43.19,45.88,11.76,Colorado,Yuma,22.8,40.107751,-102.40424
101316,"Wheat, Hard Winter",TAM 114,2021,149.1,142.3,54.09,40.03,43.5,Colorado,Yuma,170.0,39.563749,-103.536225
101317,Corn,Corn DKC63-58,2021,129.1,129.6,100.49,30.59,43.03,Colorado,Yuma,156.3,39.657627,-101.690873
101318,Corn,Corn DKC63-58,2021,138.9,138.2,49.3,45.92,48.22,Colorado,Yuma,155.1,40.407946,-103.489287
101319,"Wheat, Hard Winter",TAM 114,2021,141.4,144.5,131.94,61.5,62.77,Colorado,Yuma,89.0,40.274323,-102.864909
101320,Corn,Corn DKC63-58,2021,120.9,115.4,61.78,49.21,43.16,Colorado,Yuma,215.1,40.21755,-102.279238
101321,"Wheat, Hard Winter",WB-Grainfield,2021,139.0,148.0,179.79,39.85,40.54,Colorado,Yuma,92.5,39.460704,-103.094343
101322,Corn,Corn DKC63-58,2021,154.6,163.4,110.16,14.88,41.43,Colorado,Yuma,185.4,39.204416,-103.297741
101323,Corn,Corn Pioneer 86P20,2021,158.7,153.3,132.6,50.46,63.09,Colorado,Yuma,66.4,40.330856,-103.109904
101324,Sorghum,Sorghum Hybrid A,2021,158.2,155.0,150.47,20.4,39.7,Colorado,Yuma,256.0,39.886652,-103.628793
101325,"Wheat, Hard Winter",TAM 114,2021,165.4,160.0,108.39,67.5,42.49,Colorado,Yuma,153.7,39.933278,-101.686384
101326,"Wheat, Hard Winter",TAM 114,2021,178.7,173.4,241.75,62.25,48.34,Colorado,Yuma,169.2,39.953219,-103.1549
101327,Sorghum,Sorghum Hybrid A,2021,138.8,143.1,115.19,5,40.94,Colorado,Yuma,252.9,39.5802,-102.774191
101328,Sorghum,Sorghum Hybrid B,2021,141.8,139.2,102.67,60.35,44.9,Colorado,Yuma,168.2,39.774807,-102.253678
101329,Sorghum,Sorghum Hybrid B,2021,124.8,123.2,103.91,58.3,19.1,Colorado,Yuma,92.3,40.151874,-102.324264
101330,"Wheat, Hard Winter",TAM 114,2021,133.1,126.5,112.53,60.64,17.11,Colorado,Yuma,229.7,41.020229,-102.07357
101331,"Wheat, Hard Winter",TAM 114,2021,151.2,159.3,205.75,53.48,43.99,Colorado,Yuma,69.5,40.570678,-101.675441
101332,Sorghum,Sorghum Hybrid A,2021,114.7,114.4,23.72,49.48,55.93,Colorado,Yuma,255.9,40.344382,-103.307468
101333,Corn,Corn DKC63-58,2021,178.3,171.4,200.17,27.98,44.94,Colorado,Yuma,139.4,40.337288,-102.075057
101334,Corn,Corn DKC63-58,2021,134.5,140.6,94.36,49.07,61.7,Colorado,Yuma,81.0,40.715487,-102.636438
101335,Sorghum,Sorghum Hybrid A,2021,100.1,93.2,17.16,44.86,9.87,Colorado,Yuma,64.8,39.596691,-102.263941
101336,Sorghum,Sorghum Hybrid A,2021,147.4,142.0,167.25,44.12,57.18,Colorado,Yuma,190.5,40.693161,-103.567883
101337,Sorghum,Sorghum Hybrid B,2021,164.1,170.1,160.62,35.38,45.73,Colorado,Yuma,277.4,39.412575,-101.691958
101338,"Wheat, Hard Winter",TAM 114,2021,123.4,120.5,62.63,43.03,35.62,Colorado,Yuma,140.9,40.887835,-102.513323
101339,"Wheat, Hard Winter",WB-Grainfield,2021,135.1,133.3,97.55,76.55,54.63,Colorado,Yuma,99.7,40.274131,-103.311028
101340,Sorghum,Sorghum Hybrid B,2021,128.1,134.7,142.47,26.66,31.45,Colorado,Yuma,27.0,39.931123,-103.489666
101341,Sorghum,Sorghum Hybrid A,2021,125.9,134.8,122.14,43.91,16.59,Colorado,Yuma,49.7,39.834767,-102.766701
101342,Sorghum,Sorghum Hybrid A,2021,123.3,115.5,44.27,44.46,21.42,Colorado,Yuma,106.7,40.000124,-102.520453
101343,Corn,Corn DKC63-58,2021,136.7,140.6,130.58,49.85,44.23,Colorado,Yuma,127.5,40.155739,-102.599689
101344,"Wheat, Hard Winter",WB-Grainfield,2021,145.4,142.3,115.64,61.96,31.94,Colorado,Yuma,249.3,39.285837,-103.025183
101345,Corn,Corn Pioneer 86P20,2021,175.7,177.5,158.77,46.41,23.71,Colorado,Yuma,243.4,40.035709,-103.048863
101346,Sorghum,Sorghum Hybrid B,2021,135.1,131.9,110.99,47.14,40.72,Colorado,Yuma,38.5,39.520028,-102.236488
101347,Corn,Corn DKC63-58,2021,138.9,144.5,45.07,53.66,13.46,Colorado,Yuma,99.3,39.682076,-102.574133
101348,"Wheat, Hard Winter",TAM 114,2021,148.5,150.0,165.03,30.66,46.92,Colorado,Yuma,111.5,39.224501,-102.043875
101349,"Wheat, Hard Winter",TAM 114,2021,144.8,151.1,162.05,39.03,23.89,Colorado,Yuma,166.1,39.645524,-101.81206
101350,Sorghum,Sorghum Hybrid B,2021,141.3,138.9,117.0,47.31,62.1,Colorado,Yuma,22.1,40.000898,-101.795455
101351,Corn,Corn DKC63-58,2021,154.1,146.5,103.71,66.25,10.03,Colorado,Yuma,115.0,39.78828,-103.65249
101352,Sorghum,Sorghum Hybrid A,2021,155.3,162.3,199.6,64.65,54.37,Colorado,Yuma,79.6,40.454208,-103.73317
101353,Corn,Corn Pioneer 86P20,2021,152.5,151.1,73.8,39.21,36.81,Colorado,Yuma,222.3,39.170308,-103.693307
101354,Sorghum,Sorghum Hybrid B,2021,147.2,143.3,191.39,37.58,28.01,Colorado,Yuma,164.3,39.383544,-103.73199
101355,Sorghum,Sorghum Hybrid B,2021,159.1,159.1,153.14,46.44,8.35,Colorado,Yuma,132.5,41.045189,-102.15373
101356,Sorghum,Sorghum Hybrid A,2021,129.9,130.2,159.93,9.17,30.73,Colorado,Yuma,216.9,40.146385,-102.543633
101357,Corn,Corn DKC63-58,2021,147.6,144.5,72.94,55.42,34.99,Colorado,Yuma,185.0,40.048636,-102.689261
101358,Sorghum,Sorghum Hybrid A,2021,131.0,134.5,102.38,50.46,20.87,Colorado,Yuma,262.5,40.551233,-103.638281
101359,Sorghum,Sorghum Hybrid B,2021,176.1,172.4,195.73,66.73,8.75,Colorado,Yuma,74.3,40.173497,-102.414983
101360,"Wheat, Hard Winter",TAM 114,2021,141.2,146.8,113.55,25.07,24.55,Colorado,Yuma,188.2,41.035871,-103.203802
101361,"Wheat, Hard Winter",TAM 114,2021,143.9,136.9,133.27,15.42,14.48,Colorado,Yuma,183.6,40.312587,-101.714014
101362,Corn,Corn DKC63-58,2021,142.6,144.9,56.66,46.1,27.29,Colorado,Yuma,169.2,40.085277,-103.554456
101363,"Wheat, Hard Winter",WB-Grainfield,2021,159.0,153.8,164.58,40.61,40.43,Colorado,Yuma,101.4,40.793329,-101.972673
101364,Sorghum,Sorghum Hybrid B,2021,134.4,138.8,152.09,27.17,49.47,Colorado,Yuma,67.2,41.041618,-101.775144
101365,"Wheat, Hard Winter",TAM 114,2021,142.9,141.4,107.65,46.96,29.58,Colorado,Yuma,117.9,40.189372,-103.407124
101366,Corn,Corn Pioneer 86P20,2021,161.3,156.3,97.13,30.2,45.36,Colorado,Yuma,247.8,40.323297,-102.718787
101367,Corn,Corn Pioneer 86P20,2021,181.4,174.3,227.6,35.07,50.12,Colorado,Yuma,224.3,39.403422,-103.494524
101368,Corn,Corn DKC63-58,2021,151.4,154.8,127.12,69.13,61.96,Colorado,Yuma,26.8,39.310697,-102.142201
101369,Sorghum,Sorghum Hybrid B,2021,170.5,172.0,133.47,57.09,34.68,Colorado,Yuma,132.6,40.796482,-102.447518
101370,"Wheat, Hard Winter",TAM 114,2021,145.4,140.5,108.7,64.19,5.48,Colorado,Yuma,28.5,40.987759,-103.691258
101371,Sorghum,Sorghum Hybrid B,2021,128.1,120.6,115.99,55.2,22.92,Colorado,Yuma,239.5,39.604639,-102.007221
101372,"Wheat, Hard Winter",WB-Grainfield,2021,145.2,147.6,133.1,12.13,43.85,Colorado,Yuma,245.6,39.644174,-103.410152
101373,Corn,Corn DKC63-58,2021,163.2,166.8,144.77,48.1,31.53,Colorado,Yuma,212.7,40.237858,-101.995714
101374,"Wheat, Hard Winter",TAM 114,2021,156.8,150.0,181.67,16.44,58.49,Colorado,Yuma,246.9,39.507666,-102.029535
101375,Sorghum,Sorghum Hybrid B,2021,152.0,152.2,140.25,50.75,40.24,Colorado,Yuma,266.8,40.765153,-102.273798
101376,"Wheat, Hard Winter",TAM 114,2021,143.4,146.1,121.52,32.18,24.64,Colorado,Yuma,243.7,39.709437,-102.414551
101377,"Wheat, Hard Winter",WB-Grainfield,2021,144.9,138.4,77.97,5,5.65,Colorado,Yuma,173.3,40.319344,-101.730748
101378,Corn,Corn DKC63-58,2021,152.2,144.4,79.54,22.3,22.25,Colorado,Yuma,229.3,41.00603,-102.133453
101379,"Wheat, Hard Winter",WB-Grainfield,2021,146.8,143.1,108.58,51.58,32.61,Colorado,Yuma,222.1,40.607381,-101.668129
101380,Sorghum,Sorghum Hybrid A,2021,116.5,117.0,15,25.04,25.54,Colorado,Yuma,126.3,40.457939,-103.367261
101381,Sorghum,Sorghum Hybrid B,2021,154.4,152.4,149.06,43.25,42.04,Colorado,Yuma,215.6,39.825641,-102.253879
101382,"Wheat, Hard Winter",WB-Grainfield,2021,158.5,151.8,84.04,20.66,18.51,Colorado,Yuma,28.2,39.524095,-102.874613
101383,Corn,Corn DKC63-58,2021,165.0,171.2,158.77,34.61,45.43,Colorado,Yuma,238.1,40.078673,-102.117119
101384,Sorghum,Sorghum Hybrid B,2021,151.7,146.0,136.05,61.91,42.25,Colorado,Yuma,249.3,39.879056,-101.655927
101385,"Wheat, Hard Winter",WB-Grainfield,2021,159.9,160.8,167.63,57.95,31.57,Colorado,Yuma,21.7,40.456429,-102.49978
101386,Corn,Corn Pioneer 86P20,2021,159.3,155.9,172.93,35.67,58.9,Colorado,Yuma,253.0,40.813202,-103.258025
101387,"Wheat, Hard Winter",TAM 114,2021,128.1,135.2,88.6,56.63,29.39,Colorado,Yuma,189.5,39.4629,-102.452704
101388,Corn,Corn Pioneer 86P20,2021,149.2,145.5,188.21,29.71,11.19,Colorado,Yuma,70.9,39.423867,-102.780457
101389,Corn,Corn Pioneer 86P20,2021,180.4,180.6,216.28,31.66,29.96,Colorado,Yuma,31.2,39.608226,-102.647195
101390,Sorghum,Sorghum Hybrid A,2021,155.1,148.5,134.94,53.75,18.68,Colorado,Yuma,33.6,39.734779,-103.181588
101391,Sorghum,Sorghum Hybrid B,2021,160.5,154.2,112.53,33.77,16.26,Colorado,Yuma,121.5,39.332719,-102.693364
101392,Sorghum,Sorghum Hybrid A,2021,150.9,156.2,128.08,41.16,21.61,Colorado,Yuma,187.7,39.95569,-103.780713
101393,Sorghum,Sorghum Hybrid A,2021,133.9,131.7,142.76,39.5,22.95,Colorado,Yuma,45.9,40.414132,-102.637816
101394,Sorghum,Sorghum Hybrid B,2021,156.8,150.2,195.62,36.22,35.51,Colorado,Yuma,101.6,40.766798,-102.82274
101395,"Wheat, Hard Winter",WB-Grainfield,2021,129.8,132.6,75.23,65.86,30.14,Colorado,Yuma,43.7,40.326409,-102.182139
101396,Corn,Corn Pioneer 86P20,2021,137.8,138.8,104.85,65.27,30.03,Colorado,Yuma,169.4,39.572174,-102.044974
101397,"Wheat, Hard Winter",WB-Grainfield,2021,103.4,97.0,49.58,47.06,55.35,Colorado,Yuma,113.9,39.324599,-102.82166
101398,Corn,Corn DKC63-58,2021,163.2,162.9,180.32,12.21,63.86,Colorado,Yuma,103.7,39.681641,-103.598966
101399,Corn,Corn Pioneer 86P20,2021,153.9,162.8,161.27,62.77,38.35,Colorado,Yuma,232.0,40.02348,-102.812359
101400,"Wheat, Hard Winter",TAM 114,2021,163.4,170.2,145.94,14.24,17.84,Colorado,Yuma,188.2,39.686233,-103.285898
101401,"Wheat, Hard Winter",TAM 114,2021,142.7,151.7,161.59,53.64,50.5,Colorado,Yuma,240.6,40.932583,-103.072958
101402,"Wheat, Hard Winter",TAM 114,2021,141.2,149.6,122.03,56.66,43.35,Colorado,Yuma,264.7,40.543425,-103.277147
101403,Sorghum,Sorghum Hybrid A,2021,123.3,129.6,61.99,34.38,48.48,Colorado,Yuma,46.8,40.649158,-103.075431
101404,"Wheat, Hard Winter",TAM 114,2021,143.0,138.9,44.27,38.24,34.78,Colorado,Yuma,82.9,40.223842,-102.247696
101405,"Wheat, Hard Winter",WB-Grainfield,2021,158.3,164.9,109.19,40.42,48.49,Colorado,Yuma,120.7,40.893394,-103.549084
101406,Sorghum,Sorghum Hybrid A,2021,156.7,154.5,167.67,74.67,50.87,Colorado,Yuma,206.0,40.216313,-102.488258
101407,"Wheat, Hard Winter",WB-Grainfield,2021,169.2,164.4,129.78,51.55,62.15,Colorado,Yuma,42.1,39.857854,-102.8125
101408,Sorghum,Sorghum Hybrid B,2021,155.7,152.5,185.21,59.02,47.96,Colorado,Yuma,267.3,39.337468,-102.097139
101409,Sorghum,Sorghum Hybrid B,2021,135.8,137.3,116.87,62.04,17.1,Colorado,Yuma,186.8,40.05278,-103.349408
101410,Corn,Corn Pioneer 86P20,2021,126.8,121.5,26.47,51.94,71.88,Colorado,Yuma,78.1,39.202307,-102.177654
101411,"Wheat, Hard Winter",TAM 114,2021,150.7,146.6,188.2,57.83,38.82,Colorado,Yuma,201.8,40.099708,-103.549997
101412,"Wheat, Hard Winter",TAM 114,2021,141.6,133.9,118.89,32.81,52.65,Colorado,Yuma,276.4,39.456364,-103.022706
